  -0.708396896D+02   0.207874715D+03  -0.235284700D+03   0.191395884D+03  -0.120858185D+03   0.601485568D+02  -0.232406044D+02   0.665910674D+01  -0.127774658D+01   0.125034715D+00
  -0.543238303D+02   0.178725982D+03  -0.210826698D+03   0.177845201D+03  -0.115990771D+03   0.594299808D+02  -0.235780841D+02   0.692192884D+01  -0.135867747D+01   0.135910362D+00
  -0.499685402D+02   0.173593115D+03  -0.210360157D+03   0.182782316D+03  -0.122914609D+03   0.649329914D+02  -0.265458359D+02   0.802393831D+01  -0.162032530D+01   0.166675463D+00
  -0.212375688D+00   0.477957060D+02  -0.567748304D+02   0.486204779D+02  -0.322792305D+02   0.168529453D+02  -0.681492816D+01   0.203902258D+01  -0.407835510D+00   0.415773108D-01
  -0.708172444D+03   0.181297097D+04  -0.215732138D+04   0.183463243D+04  -0.120578379D+04   0.622115102D+03  -0.248300571D+03   0.732537235D+02  -0.144330442D+02   0.144748330D+01
  -0.496362283D+02   0.155975202D+03  -0.175663846D+03   0.142399841D+03  -0.896997826D+02   0.445674541D+02  -0.172016210D+02   0.492554679D+01  -0.944798603D+00   0.924454516D-01
  -0.412828137D+02   0.145309282D+03  -0.171202171D+03   0.144293082D+03  -0.940216998D+02   0.481250623D+02  -0.190721524D+02   0.559266780D+01  -0.109646452D+01   0.109549459D+00
  -0.387242471D+02   0.143930964D+03  -0.174127521D+03   0.151118115D+03  -0.101515721D+03   0.535783112D+02  -0.218852826D+02   0.661011245D+01  -0.133388399D+01   0.137121885D+00
   0.887827542D+00   0.441702039D+02  -0.523578689D+02   0.447707753D+02  -0.296843982D+02   0.154795105D+02  -0.625251118D+01   0.186877280D+01  -0.373409635D+00   0.380314217D-01
  -0.553726334D+03   0.142732909D+04  -0.170426057D+04   0.145777401D+04  -0.965601170D+03   0.502832951D+03  -0.202749619D+03   0.604561281D+02  -0.120400744D+02   0.122025306D+01
  -0.384848867D+02   0.129034454D+03  -0.145164945D+03   0.117407105D+03  -0.737299348D+02   0.365043348D+02  -0.140365840D+02   0.400366159D+01  -0.764953561D+00   0.745556522D-01
  -0.317560201D+02   0.120758186D+03  -0.142450388D+03   0.120277462D+03  -0.785166403D+02   0.402567906D+02  -0.159778017D+02   0.469134199D+01  -0.920767854D+00   0.920809295D-01
  -0.278669969D+02   0.115078828D+03  -0.138898624D+03   0.120343465D+03  -0.807259479D+02   0.425507415D+02  -0.173604470D+02   0.523785419D+01  -0.105593591D+01   0.108451180D+00
   0.195807451D+01   0.404283178D+02  -0.478008957D+02   0.408007653D+02  -0.270096982D+02   0.140644625D+02  -0.567332427D+01   0.169352761D+01  -0.337989792D+00   0.343847948D-01
  -0.399752431D+03   0.103690675D+04  -0.123165538D+04   0.104635770D+04  -0.687435258D+03   0.354719435D+03  -0.141649040D+03   0.418228854D+02  -0.824865992D+01   0.828223737D+00
  -0.259541913D+02   0.983517594D+02  -0.110474042D+03   0.893382425D+02  -0.561381474D+02   0.278264971D+02  -0.107159553D+02   0.306181525D+01  -0.586087570D+00   0.572319675D-01
  -0.217206708D+02   0.946642009D+02  -0.111465942D+03   0.940422226D+02  -0.613627178D+02   0.314521241D+02  -0.124802891D+02   0.366363608D+01  -0.718908918D+00   0.718781621D-01
  -0.206612578D+02   0.956438917D+02  -0.115156126D+03   0.995884156D+02  -0.666930885D+02   0.351001640D+02  -0.143001507D+02   0.430872487D+01  -0.867524126D+00   0.889926395D-01
   0.255829897D+01   0.379466287D+02  -0.447792945D+02   0.381690003D+02  -0.252370560D+02   0.131268862D+02  -0.528966600D+01   0.157747248D+01  -0.314538878D+00   0.319709933D-01
  -0.321007838D+03   0.839361908D+03  -0.996686012D+03   0.846525104D+03  -0.556067062D+03   0.286907423D+03  -0.114560280D+03   0.338207225D+02  -0.666922696D+01   0.669473618D+00
  -0.190809431D+02   0.814697439D+02  -0.916165586D+02   0.741172757D+02  -0.465604905D+02   0.230643477D+02  -0.887503326D+01   0.253368607D+01  -0.484584244D+00   0.472807109D-01
  -0.146889422D+02   0.761184748D+02  -0.896159803D+02   0.756944005D+02  -0.494682234D+02   0.253993884D+02  -0.100964096D+02   0.296901952D+01  -0.583590311D+00   0.584432219D-01
  -0.143015713D+02   0.782682430D+02  -0.939495933D+02   0.810700135D+02  -0.541865716D+02   0.284676125D+02  -0.115789860D+02   0.348349694D+01  -0.700368798D+00   0.717484030D-01
   0.309430823D+01   0.355051822D+02  -0.418078056D+02   0.355819669D+02  -0.234953167D+02   0.122060742D+02  -0.491303998D+01   0.146359636D+01  -0.291538624D+00   0.296046344D-01
  -0.254485892D+03   0.673450229D+03  -0.800838275D+03   0.680739922D+03  -0.447315548D+03   0.230787216D+03  -0.921213059D+02   0.271810861D+02  -0.535602533D+01   0.537189171D+00
  -0.109147374D+02   0.609970661D+02  -0.687935110D+02   0.558234968D+02  -0.351516720D+02   0.174441669D+02  -0.672188894D+01   0.192125078D+01  -0.367834231D+00   0.359241901D-01
  -0.612654005D+01   0.531331399D+02  -0.623236389D+02   0.525823274D+02  -0.343566120D+02   0.176453218D+02  -0.701820575D+01   0.206541820D+01  -0.406342893D+00   0.407328170D-01
  -0.823425769D+01   0.611514900D+02  -0.730654809D+02   0.628384419D+02  -0.418769705D+02   0.219409592D+02  -0.890177173D+01   0.267172030D+01  -0.535957240D+00   0.547886355D-01
   0.346475918D+01   0.329926819D+02  -0.387506849D+02   0.329211994D+02  -0.217045155D+02   0.112596370D+02  -0.452606089D+01   0.134662819D+01  -0.267921476D+00   0.271755820D-01
  -0.148191554D+03   0.405015756D+03  -0.481322668D+03   0.408710784D+03  -0.268220508D+03   0.138203949D+03  -0.550975995D+02   0.162388718D+02  -0.319673729D+01   0.320350790D+00
  -0.182370651D+01   0.371765534D+02  -0.420178291D+02   0.342718446D+02  -0.216906251D+02   0.108115501D+02  -0.418122949D+01   0.119856397D+01  -0.230001181D+00   0.225035227D-01
   0.209129573D+01   0.300132054D+02  -0.347738454D+02   0.291498204D+02  -0.189613135D+02   0.970582571D+01  -0.385033616D+01   0.113080475D+01  -0.222105934D+00   0.222351761D-01
  -0.302471555D+01   0.452731793D+02  -0.537081848D+02   0.459546399D+02  -0.304876807D+02   0.159077175D+02  -0.642914249D+01   0.192262013D+01  -0.384365306D+00   0.391637834D-01
   0.346118900D+01   0.304681980D+02  -0.356800307D+02   0.302496678D+02  -0.199071910D+02   0.103101422D+02  -0.413799143D+01   0.122937841D+01  -0.244257036D+00   0.247426398D-01
  -0.960257939D+02   0.272539432D+03  -0.324038291D+03   0.275248066D+03  -0.180633686D+03   0.930495832D+02  -0.370808012D+02   0.109235704D+02  -0.214931107D+01   0.215280256D+00
   0.295811232D+01   0.237849862D+02  -0.267200592D+02   0.217927838D+02  -0.138156759D+02   0.690251557D+01  -0.267640255D+01   0.769229225D+00  -0.147994706D+00   0.145158194D-01
   0.514851770D+01   0.203675219D+02  -0.232744379D+02   0.193580035D+02  -0.125180906D+02   0.637692034D+01  -0.251941984D+01   0.737305945D+00  -0.144364828D+00   0.144120956D-01
  -0.115799231D+01   0.384821258D+02  -0.454362089D+02   0.387463942D+02  -0.256299627D+02   0.133369822D+02  -0.537660082D+01   0.160405297D+01  -0.319959246D+00   0.325314877D-01
   0.312853124D+01   0.293064900D+02  -0.342673679D+02   0.290209906D+02  -0.190808366D+02   0.987373540D+01  -0.395968511D+01   0.117552310D+01  -0.233390942D+00   0.236258514D-01
  -0.632824414D+02   0.188684798D+03  -0.224280086D+03   0.190548753D+03  -0.125062461D+03   0.644172860D+02  -0.256631832D+02   0.755662502D+01  -0.148597189D+01   0.148739413D+00
   0.542046588D+01   0.162359142D+02  -0.180046022D+02   0.146037851D+02  -0.922915959D+01   0.460203406D+01  -0.178219082D+01   0.511822587D+00  -0.984255263D-01   0.965156015D-02
   0.631223948D+01   0.158272146D+02  -0.178682958D+02   0.147590903D+02  -0.949419930D+01   0.481553490D+01  -0.189544534D+01   0.552881654D+00  -0.107937565D+00   0.107469577D-01
  -0.475193147D+00   0.350753907D+02  -0.412886898D+02   0.351342744D+02  -0.231971699D+02   0.120503181D+02  -0.485012058D+01   0.144480226D+01  -0.287782025D+00   0.292199450D-01
   0.271693926D+01   0.286994802D+02  -0.335293305D+02   0.283791724D+02  -0.186492469D+02   0.964584558D+01  -0.386658964D+01   0.114740933D+01  -0.227719499D+00   0.230430495D-01
  -0.300086184D+02   0.102276312D+03  -0.121492024D+03   0.103396154D+03  -0.680305900D+02   0.351386183D+02  -0.140385585D+02   0.414515650D+01  -0.817276398D+00   0.820091654D-01
   0.721717604D+01   0.919796874D+01  -0.987123274D+01   0.788090291D+01  -0.492859161D+01   0.243860532D+01  -0.938667516D+00   0.268256282D+00  -0.513784571D-01   0.502103005D-02
   0.689412079D+01   0.116042293D+02  -0.128502934D+02   0.104983256D+02  -0.669743842D+01   0.337368529D+01  -0.132006286D+01   0.383041042D+00  -0.744309226D-01   0.737939291D-02
  -0.239511067D+00   0.316386881D+02  -0.371064967D+02   0.314937139D+02  -0.207464736D+02   0.107548623D+02  -0.432032107D+01   0.128463103D+01  -0.255435489D+00   0.258926765D-01
   0.185613148D+01   0.280666871D+02  -0.327600233D+02   0.277102378D+02  -0.181994774D+02   0.940838588D+01  -0.376959691D+01   0.111812227D+01  -0.221812097D+00   0.224360745D-01
  -0.451668665D+03   0.116872504D+04  -0.139033172D+04   0.118251299D+04  -0.777374522D+03   0.401149271D+03  -0.160110510D+03   0.472285778D+02  -0.930259625D+01   0.932584374D+00
  -0.275968630D+02   0.102263639D+03  -0.114641076D+03   0.924991788D+02  -0.579941601D+02   0.286856711D+02  -0.110254267D+02   0.314477340D+01  -0.601047570D+00   0.586149764D-01
  -0.240990018D+02   0.100865376D+03  -0.118865288D+03   0.100336081D+03  -0.654945771D+02   0.335801245D+02  -0.133279399D+02   0.391324672D+01  -0.768015623D+00   0.767984540D-01
  -0.219982033D+02   0.992864165D+02  -0.119608698D+03   0.103483654D+03  -0.693289638D+02   0.365009308D+02  -0.148760622D+02   0.448374896D+01  -0.903051965D+00   0.926656270D-01
   0.246664682D+01   0.383915901D+02  -0.453210705D+02   0.386408891D+02  -0.255549084D+02   0.132950080D+02  -0.535846404D+01   0.159828432D+01  -0.318744415D+00   0.324038851D-01
  -0.447548290D+03   0.116022592D+04  -0.138096121D+04   0.117437504D+04  -0.771803372D+03   0.398201448D+03  -0.158934611D+03   0.468905313D+02  -0.923905499D+01   0.926601950D+00
  -0.265485235D+02   0.100285336D+03  -0.113619991D+03   0.924872267D+02  -0.584180270D+02   0.290785308D+02  -0.112374374D+02   0.322038731D+01  -0.618020381D+00   0.604843567D-01
  -0.181167095D+02   0.851577480D+02  -0.100435303D+03   0.849334715D+02  -0.555603768D+02   0.285516402D+02  -0.113580458D+02   0.334231325D+01  -0.657377023D+00   0.658708344D-01
  -0.160696981D+02   0.831949958D+02  -0.999674267D+02   0.863301972D+02  -0.577429970D+02   0.303559240D+02  -0.123546743D+02   0.371903534D+01  -0.748141016D+00   0.766833037D-01
   0.299131656D+01   0.361591503D+02  -0.426037868D+02   0.362749998D+02  -0.239619337D+02   0.124527779D+02  -0.501395214D+01   0.149411006D+01  -0.297702084D+00   0.302388002D-01
  -0.163919178D+04   0.415303749D+04  -0.494678828D+04   0.420913119D+04  -0.276741404D+04   0.142824208D+04  -0.570177451D+03   0.168244233D+03  -0.331531760D+02   0.332520818D+01
  -0.128632457D+03   0.347023193D+03  -0.393624098D+03   0.320692527D+03  -0.202746004D+03   0.101000392D+03  -0.390570006D+02   0.111987738D+02  -0.215012153D+01   0.210514497D+00
  -0.978540953D+02   0.289293078D+03  -0.341641524D+03   0.288431723D+03  -0.188301731D+03   0.965884002D+02  -0.383648220D+02   0.112756063D+02  -0.221553788D+01   0.221828689D+00
  -0.926819156D+02   0.285179251D+03  -0.346555717D+03   0.301670453D+03  -0.203147894D+03   0.107438575D+03  -0.439619885D+02   0.132975245D+02  -0.268668311D+01   0.276474906D+00
  -0.478702979D+01   0.615375283D+02  -0.735270611D+02   0.632313527D+02  -0.421345741D+02   0.220731522D+02  -0.895413636D+01   0.268704598D+01  -0.538962473D+00   0.550927184D-01
  -0.151217064D+04   0.383446430D+04  -0.456730986D+04   0.388624500D+04  -0.255515058D+04   0.131871871D+04  -0.526465967D+03   0.155349901D+03  -0.306130137D+02   0.307049875D+01
  -0.117656703D+03   0.320843516D+03  -0.363976135D+03   0.296557171D+03  -0.187492282D+03   0.934016990D+02  -0.361180282D+02   0.103558164D+02  -0.198821127D+01   0.194654819D+00
  -0.889403329D+02   0.266755781D+03  -0.315036219D+03   0.265983577D+03  -0.173650650D+03   0.890745949D+02  -0.353812254D+02   0.103991570D+02  -0.204345209D+01   0.204615072D+00
  -0.831803364D+02   0.260449295D+03  -0.316399283D+03   0.275377752D+03  -0.185428795D+03   0.980659514D+02  -0.401279786D+02   0.121385750D+02  -0.245274608D+01   0.252430343D+00
  -0.369236372D+01   0.583617464D+02  -0.696544008D+02   0.598526131D+02  -0.398547731D+02   0.208651715D+02  -0.845894828D+01   0.253699150D+01  -0.508589498D+00   0.519611799D-01
  -0.140309161D+04   0.356084231D+04  -0.424134560D+04   0.360885243D+04  -0.237276477D+04   0.122459780D+04  -0.488897728D+03   0.144267166D+03  -0.284297415D+02   0.285158824D+01
  -0.108237676D+03   0.298343774D+03  -0.338499961D+03   0.275825486D+03  -0.174395782D+03   0.868809619D+02  -0.335973013D+02   0.963319585D+01  -0.184948461D+01   0.181072630D+00
  -0.812851725D+02   0.247366161D+03  -0.292137105D+03   0.246655038D+03  -0.161029697D+03   0.825981188D+02  -0.328077583D+02   0.964262418D+01  -0.189480043D+01   0.189735026D+00
  -0.751088310D+02   0.239408741D+03  -0.290730283D+03   0.252984385D+03  -0.170327191D+03   0.900718808D+02  -0.368553001D+02   0.111484986D+02  -0.225273057D+01   0.231855022D+00
  -0.279325076D+01   0.557159965D+02  -0.664285982D+02   0.570387213D+02  -0.379564450D+02   0.198595008D+02  -0.804676655D+01   0.241211167D+01  -0.483316448D+00   0.493558835D-01
  -0.130922717D+04   0.332529103D+04  -0.396062521D+04   0.336985036D+04  -0.221554177D+04   0.114342177D+04  -0.456481313D+03   0.134700261D+03  -0.265444150D+02   0.266249679D+01
  -0.100208618D+03   0.279140232D+03  -0.316760498D+03   0.258139382D+03  -0.163226568D+03   0.813215554D+02  -0.314488660D+02   0.901748842D+01  -0.173131782D+01   0.169506682D+00
  -0.747550906D+02   0.230799312D+03  -0.272568559D+03   0.230135875D+03  -0.150241107D+03   0.770600885D+02  -0.306061467D+02   0.899502916D+01  -0.176747103D+01   0.176980679D+00
  -0.682769893D+02   0.221571950D+03  -0.268962443D+03   0.233985784D+03  -0.157508123D+03   0.832820762D+02  -0.340738880D+02   0.103064937D+02  -0.208251425D+01   0.214333081D+00
  -0.205194742D+01   0.535029727D+02  -0.637307902D+02   0.546857821D+02  -0.363693533D+02   0.190188540D+02  -0.770227833D+01   0.230775806D+01  -0.462200810D+00   0.471794931D-01
  -0.122630768D+04   0.311724599D+04  -0.371273923D+04   0.315881899D+04  -0.207671016D+04   0.107172890D+04  -0.427844504D+03   0.126246199D+03  -0.248778322D+02   0.249528669D+01
  -0.929903514D+02   0.261849106D+03  -0.297185852D+03   0.242216965D+03  -0.153173683D+03   0.763193334D+02  -0.295164080D+02   0.846387275D+01  -0.162510631D+01   0.159114719D+00
  -0.689089287D+02   0.215943654D+03  -0.255018457D+03   0.215319590D+03  -0.140563625D+03   0.720912990D+02  -0.286301028D+02   0.841349004D+01  -0.165305929D+01   0.165512375D+00
  -0.622365330D+02   0.205776227D+03  -0.249680207D+03   0.217150320D+03  -0.146143568D+03   0.772596975D+02  -0.316055374D+02   0.955884411D+01  -0.193128525D+01   0.198756443D+00
  -0.141123671D+01   0.515614541D+02  -0.613642814D+02   0.526220947D+02  -0.349775791D+02   0.182817762D+02  -0.740027769D+01   0.221628862D+01  -0.443694939D+00   0.452723632D-01
  -0.115333852D+04   0.293414172D+04  -0.349459524D+04   0.297313509D+04  -0.195456940D+04   0.100866037D+04  -0.402653299D+03   0.118809166D+03  -0.234116387D+02   0.234816586D+01
  -0.866127001D+02   0.246535460D+03  -0.279833704D+03   0.228092446D+03  -0.144250963D+03   0.718774886D+02  -0.277998110D+02   0.797195096D+01  -0.153070792D+01   0.149876778D+00
  -0.638301741D+02   0.203017711D+03  -0.239746594D+03   0.202427067D+03  -0.132143000D+03   0.677676266D+02  -0.269103092D+02   0.790720148D+01  -0.155340731D+01   0.155517941D+00
  -0.570639951D+02   0.192227986D+03  -0.233137979D+03   0.202702902D+03  -0.136387548D+03   0.720876412D+02  -0.294847784D+02   0.891618227D+01  -0.180123006D+01   0.185354059D+00
  -0.873129810D+00   0.499054517D+02  -0.593460372D+02   0.508623466D+02  -0.337909531D+02   0.176534340D+02  -0.714286545D+01   0.213833487D+01  -0.427925674D+00   0.436474713D-01
  -0.781278786D+03   0.199703738D+04  -0.237716432D+04   0.202277510D+04  -0.133067382D+04   0.687400207D+03  -0.274758196D+03   0.811890346D+02  -0.160232663D+02   0.160968442D+01
  -0.577798932D+02   0.176139054D+03  -0.199021112D+03   0.161656735D+03  -0.101945326D+03   0.506769552D+02  -0.195604665D+02   0.559935625D+01  -0.107348207D+01   0.104964162D+00
  -0.452272087D+02   0.155449729D+03  -0.183333314D+03   0.154654399D+03  -0.100860953D+03   0.516703619D+02  -0.204946400D+02   0.601482508D+01  -0.118019495D+01   0.118009385D+00
  -0.410781992D+02   0.150165439D+03  -0.181748462D+03   0.157784190D+03  -0.106025392D+03   0.559739554D+02  -0.228697654D+02   0.690913988D+01  -0.139454532D+01   0.143388941D+00
   0.678469453D+00   0.448973187D+02  -0.532436817D+02   0.455427960D+02  -0.302047475D+02   0.157549198D+02  -0.636528676D+01   0.190291021D+01  -0.380312309D+00   0.387423849D-01
  -0.581442227D+03   0.149486265D+04  -0.177885435D+04   0.151328452D+04  -0.995075762D+03   0.513667032D+03  -0.205108109D+03   0.605314752D+02  -0.119290509D+02   0.119650389D+01
  -0.391916738D+02   0.130671504D+03  -0.146938422D+03   0.118856470D+03  -0.746813563D+02   0.370072705D+02  -0.142455149D+02   0.406839399D+01  -0.778405350D+00   0.759799366D-01
  -0.328971176D+02   0.123711485D+03  -0.145867437D+03   0.123092856D+03  -0.803079358D+02   0.411522336D+02  -0.163246797D+02   0.479089074D+01  -0.939894154D+00   0.939560558D-01
  -0.294711066D+02   0.119356558D+03  -0.144120456D+03   0.124903848D+03  -0.838058953D+02   0.441840298D+02  -0.180304567D+02   0.544100372D+01  -0.109707471D+01   0.112693859D+00
   0.179824207D+01   0.410014026D+02  -0.484986848D+02   0.414085498D+02  -0.274190893D+02   0.142810023D+02  -0.576193545D+01   0.172033287D+01  -0.343406380D+00   0.349423358D-01
  -0.438393621D+03   0.113373152D+04  -0.134850020D+04   0.114707976D+04  -0.754148964D+03   0.389201199D+03  -0.155363457D+03   0.458367902D+02  -0.903034261D+01   0.905479902D+00
  -0.266107644D+02   0.991676335D+02  -0.110464322D+03   0.891675983D+02  -0.561131457D+02   0.278938673D+02  -0.107767056D+02   0.308869024D+01  -0.592830724D+00   0.580198895D-01
  -0.266349326D+02   0.107544127D+03  -0.125688040D+03   0.105164101D+03  -0.680523989D+02   0.346044351D+02  -0.136289697D+02   0.397321267D+01  -0.774683362D+00   0.769976427D-01
  -0.337309790D+02   0.130571036D+03  -0.157757619D+03   0.136757983D+03  -0.917696412D+02   0.483831678D+02  -0.197427358D+02   0.595696113D+01  -0.120089462D+01   0.123331020D+00
   0.117420306D+01   0.429190738D+02  -0.508330871D+02   0.434412814D+02  -0.287878780D+02   0.150047653D+02  -0.605801175D+01   0.180986715D+01  -0.361492611D+00   0.368033538D-01
