# Synthetic data set 0:
0.212731	1.503623 1.0
0.215358	1.503624 1.0
0.217984	1.503624 1.0
0.220610	1.503632 1.0
0.223237	1.503642 1.0
0.225863	1.503649 1.0
0.228489	1.503658 1.0
0.231116	1.503664 1.0
0.233742	1.503668 1.0
0.236368	1.503673 1.0
0.238994	1.503677 1.0
0.241621	1.503682 1.0
0.244247	1.503686 1.0
0.246873	1.503688 1.0
0.249500	1.503690 1.0
0.252126	1.503692 1.0
0.254752	1.503701 1.0
0.257379	1.503711 1.0
0.260005	1.503720 1.0
0.262631	1.503728 1.0
0.265258	1.503736 1.0
0.267884	1.503740 1.0
0.270510	1.503744 1.0
0.273137	1.503749 1.0
0.275763	1.503753 1.0
0.278389	1.503758 1.0
0.281016	1.503761 1.0
0.283642	1.503762 1.0
0.286268	1.503766 1.0
0.288894	1.503778 1.0
0.291521	1.503787 1.0
0.294147	1.503797 1.0
0.296773	1.503806 1.0
0.299400	1.503813 1.0
0.302026	1.503820 1.0
0.304652	1.503826 1.0
0.307279	1.503833 1.0
0.309905	1.503838 1.0
0.312531	1.503842 1.0
0.315158	1.503845 1.0
0.317784	1.503846 1.0
0.320410	1.503851 1.0
0.323037	1.503862 1.0
0.325663	1.503872 1.0
0.328289	1.503882 1.0
0.330915	1.503890 1.0
0.333542	1.503898 1.0
0.336168	1.503904 1.0
0.338794	1.503909 1.0
0.341421	1.503916 1.0
0.344047	1.503924 1.0
0.346673	1.503930 1.0
0.349300	1.503934 1.0
0.351926	1.503936 1.0
0.354552	1.503945 1.0
0.357179	1.503957 1.0
0.359805	1.503967 1.0
0.362431	1.503977 1.0
0.365058	1.503986 1.0
0.367684	1.503994 1.0
0.370310	1.504000 1.0
0.372936	1.504005 1.0
0.375563	1.504011 1.0
0.378189	1.504018 1.0
0.380815	1.504024 1.0
0.383442	1.504027 1.0
0.386068	1.504030 1.0
0.388694	1.504042 1.0
0.391321	1.504055 1.0
0.393947	1.504067 1.0
0.396573	1.504078 1.0
0.399200	1.504086 1.0
0.401826	1.504094 1.0
0.404452	1.504100 1.0
0.407079	1.504105 1.0
0.409705	1.504110 1.0
0.412331	1.504119 1.0
0.414957	1.504127 1.0
0.417584	1.504132 1.0
0.420210	1.504137 1.0
0.422836	1.504149 1.0
0.425463	1.504164 1.0
0.428089	1.504175 1.0
0.430715	1.504185 1.0
0.433342	1.504190 1.0
0.435968	1.504195 1.0
0.438594	1.504202 1.0
0.441221	1.504211 1.0
0.443847	1.504220 1.0
0.446473	1.504228 1.0
0.449100	1.504233 1.0
0.451726	1.504236 1.0
0.454352	1.504245 1.0
0.456978	1.504261 1.0
0.459605	1.504274 1.0
0.462231	1.504284 1.0
0.464857	1.504295 1.0
0.467484	1.504304 1.0
0.470110	1.504313 1.0
0.472736	1.504319 1.0
0.475363	1.504324 1.0
0.477989	1.504330 1.0
0.480615	1.504337 1.0
0.483242	1.504343 1.0
0.485868	1.504347 1.0
0.488494	1.504356 1.0
0.491121	1.504371 1.0
0.493747	1.504386 1.0
0.496373	1.504398 1.0
0.498999	1.504410 1.0
0.501626	1.504420 1.0
0.504252	1.504428 1.0
0.506878	1.504435 1.0
0.509505	1.504440 1.0
0.512131	1.504447 1.0
0.514757	1.504455 1.0
0.517384	1.504461 1.0
0.520010	1.504466 1.0
0.522636	1.504478 1.0
0.525263	1.504493 1.0
0.527889	1.504506 1.0
0.530515	1.504517 1.0
0.533142	1.504527 1.0
0.535768	1.504536 1.0
0.538394	1.504543 1.0
0.541021	1.504551 1.0
0.543647	1.504557 1.0
0.546273	1.504563 1.0
0.548899	1.504573 1.0
0.551526	1.504580 1.0
0.554152	1.504587 1.0
0.556778	1.504602 1.0
0.559405	1.504617 1.0
0.562031	1.504631 1.0
0.564657	1.504642 1.0
0.567284	1.504651 1.0
0.569910	1.504658 1.0
0.572536	1.504665 1.0
0.575163	1.504671 1.0
0.577789	1.504676 1.0
0.580415	1.504683 1.0
0.583042	1.504692 1.0
0.585668	1.504700 1.0
0.588294	1.504708 1.0
0.590920	1.504726 1.0
0.593547	1.504743 1.0
0.596173	1.504756 1.0
0.598799	1.504767 1.0
0.601426	1.504776 1.0
0.604052	1.504784 1.0
0.606678	1.504790 1.0
0.609305	1.504796 1.0
0.611931	1.504800 1.0
0.614557	1.504806 1.0
0.617184	1.504814 1.0
0.619810	1.504821 1.0
0.622436	1.504829 1.0
0.625063	1.504847 1.0
0.627689	1.504864 1.0
0.630315	1.504879 1.0
0.632941	1.504892 1.0
0.635568	1.504904 1.0
0.638194	1.504912 1.0
0.640820	1.504917 1.0
0.643447	1.504926 1.0
0.646073	1.504933 1.0
0.648699	1.504938 1.0
0.651326	1.504943 1.0
0.653952	1.504949 1.0
0.656578	1.504959 1.0
0.659205	1.504975 1.0
0.661831	1.504992 1.0
0.664457	1.505007 1.0
0.667084	1.505018 1.0
0.669710	1.505026 1.0
0.672336	1.505036 1.0
0.674962	1.505044 1.0
0.677589	1.505050 1.0
0.680215	1.505055 1.0
0.682841	1.505060 1.0
0.685468	1.505066 1.0
0.688094	1.505069 1.0
0.690720	1.505082 1.0
0.693347	1.505098 1.0
0.695973	1.505113 1.0
0.698599	1.505126 1.0
0.701226	1.505138 1.0
0.703852	1.505148 1.0
0.706478	1.505158 1.0
0.709105	1.505167 1.0
0.711731	1.505175 1.0
0.714357	1.505180 1.0
0.716983	1.505186 1.0
0.719610	1.505192 1.0
0.722236	1.505197 1.0
0.724862	1.505209 1.0
0.727489	1.505225 1.0
0.730115	1.505238 1.0
0.732741	1.505250 1.0
0.735368	1.505262 1.0
0.737994	1.505273 1.0
0.740620	1.505282 1.0
0.743247	1.505290 1.0
0.745873	1.505297 1.0
0.748499	1.505303 1.0
0.751126	1.505307 1.0
0.753752	1.505313 1.0
0.756378	1.505318 1.0
0.759005	1.505332 1.0
0.761631	1.505348 1.0
0.764257	1.505360 1.0
0.766883	1.505373 1.0
0.769510	1.505385 1.0
0.772136	1.505393 1.0
0.774762	1.505404 1.0
0.777389	1.505413 1.0
0.780015	1.505418 1.0
0.782641	1.505423 1.0
0.785268	1.505429 1.0
0.787894	1.505435 1.0
0.790520	1.505440 1.0
0.793147	1.505453 1.0
0.795773	1.505468 1.0
0.798399	1.505481 1.0
0.801026	1.505490 1.0
0.803652	1.505503 1.0
0.806278	1.505513 1.0
0.808904	1.505520 1.0
0.811531	1.505528 1.0
0.814157	1.505534 1.0
0.816783	1.505539 1.0
0.819410	1.505545 1.0
0.822036	1.505551 1.0
0.824662	1.505560 1.0
0.827289	1.505575 1.0
0.829915	1.505587 1.0
0.832541	1.505600 1.0
0.835168	1.505610 1.0
0.837794	1.505618 1.0
0.840420	1.505626 1.0
0.843047	1.505632 1.0
0.845673	1.505638 1.0
0.848299	1.505642 1.0
0.850925	1.505649 1.0
0.853552	1.505656 1.0
0.856178	1.505663 1.0
0.858804	1.505674 1.0
0.861431	1.505691 1.0
0.864057	1.505705 1.0
0.866683	1.505715 1.0
0.869310	1.505724 1.0
0.871936	1.505731 1.0
0.874562	1.505737 1.0
0.877189	1.505742 1.0
0.879815	1.505748 1.0
0.882441	1.505751 1.0
0.885068	1.505757 1.0
0.887694	1.505762 1.0
0.890320	1.505768 1.0
0.892946	1.505781 1.0
0.895573	1.505796 1.0
0.898199	1.505809 1.0
0.900825	1.505819 1.0
0.903452	1.505830 1.0
0.906078	1.505838 1.0
0.908704	1.505845 1.0
0.911331	1.505850 1.0
0.913957	1.505854 1.0
0.916583	1.505856 1.0
0.919210	1.505859 1.0
0.921836	1.505862 1.0
0.924462	1.505868 1.0
0.927089	1.505882 1.0
0.929715	1.505897 1.0
0.932341	1.505911 1.0
0.934967	1.505921 1.0
0.937594	1.505931 1.0
0.940220	1.505938 1.0
0.942846	1.505944 1.0
0.945473	1.505948 1.0
0.948099	1.505951 1.0
0.950725	1.505952 1.0
0.953352	1.505955 1.0
0.955978	1.505959 1.0
0.958604	1.505965 1.0
0.961231	1.505979 1.0
0.963857	1.505994 1.0
0.966483	1.506006 1.0
0.969110	1.506016 1.0
0.971736	1.506024 1.0
0.974362	1.506031 1.0
0.976988	1.506036 1.0
0.979615	1.506039 1.0
0.982241	1.506042 1.0
0.984867	1.506044 1.0
0.987494	1.506046 1.0
0.990120	1.506048 1.0
0.992746	1.506054 1.0
0.995373	1.506069 1.0
0.997999	1.506082 1.0
1.000625	1.506094 1.0
1.003252	1.506104 1.0
1.005878	1.506111 1.0
1.008504	1.506116 1.0
1.011131	1.506120 1.0
1.013757	1.506123 1.0
1.016383	1.506124 1.0
1.019010	1.506127 1.0
1.021636	1.506130 1.0
1.024262	1.506132 1.0
1.026888	1.506138 1.0
1.029515	1.506152 1.0
1.032141	1.506163 1.0
1.034767	1.506173 1.0
1.037394	1.506183 1.0
1.040020	1.506189 1.0
1.042646	1.506193 1.0
1.045273	1.506196 1.0
1.047899	1.506198 1.0
1.050525	1.506201 1.0
1.053152	1.506202 1.0
1.055778	1.506202 1.0
1.058404	1.506204 1.0
1.061031	1.506214 1.0
1.063657	1.506227 1.0
1.066283	1.506238 1.0
1.068909	1.506248 1.0
1.071536	1.506254 1.0
1.074162	1.506259 1.0
1.076788	1.506263 1.0
1.079415	1.506264 1.0
1.082041	1.506266 1.0
1.084667	1.506266 1.0
1.087294	1.506267 1.0
1.089920	1.506267 1.0
1.092546	1.506269 1.0
1.095173	1.506280 1.0
1.097799	1.506293 1.0
1.100425	1.506304 1.0
1.103052	1.506312 1.0
1.105678	1.506318 1.0
1.108304	1.506321 1.0
1.110930	1.506324 1.0
1.113557	1.506325 1.0
1.116183	1.506325 1.0
1.118809	1.506324 1.0
1.121436	1.506323 1.0
1.124062	1.506324 1.0
1.126688	1.506326 1.0
1.129315	1.506338 1.0
1.131941	1.506350 1.0
1.134567	1.506360 1.0
1.137194	1.506367 1.0
1.139820	1.506372 1.0
1.142446	1.506375 1.0
1.145073	1.506376 1.0
1.147699	1.506375 1.0
1.150325	1.506374 1.0
1.152951	1.506373 1.0
1.155578	1.506370 1.0
1.158204	1.506370 1.0
1.160830	1.506372 1.0
1.163457	1.506385 1.0
1.166083	1.506398 1.0
1.168709	1.506408 1.0
1.171336	1.506414 1.0
1.173962	1.506417 1.0
1.176588	1.506418 1.0
1.179215	1.506419 1.0
1.181841	1.506417 1.0
1.184467	1.506413 1.0
1.187094	1.506409 1.0
1.189720	1.506406 1.0
1.192346	1.506405 1.0
1.194972	1.506409 1.0
1.197599	1.506424 1.0
1.200225	1.506436 1.0
1.202851	1.506445 1.0
1.205478	1.506450 1.0
1.208104	1.506453 1.0
1.210730	1.506453 1.0
1.213357	1.506451 1.0
1.215983	1.506447 1.0
1.218609	1.506443 1.0
1.221236	1.506437 1.0
1.223862	1.506433 1.0
1.226488	1.506431 1.0
1.229115	1.506436 1.0
1.231741	1.506452 1.0
1.234367	1.506465 1.0
1.236993	1.506473 1.0
1.239620	1.506477 1.0
1.242246	1.506479 1.0
1.244872	1.506477 1.0
1.247499	1.506474 1.0
1.250125	1.506468 1.0
1.252751	1.506460 1.0
1.255378	1.506453 1.0
1.258004	1.506447 1.0
1.260630	1.506443 1.0
1.263257	1.506451 1.0
1.265883	1.506470 1.0
1.268509	1.506484 1.0
1.271136	1.506493 1.0
1.273762	1.506498 1.0
1.276388	1.506499 1.0
1.279015	1.506496 1.0
1.281641	1.506489 1.0
1.284267	1.506479 1.0
1.286893	1.506468 1.0
1.289520	1.506455 1.0
1.292146	1.506443 1.0
1.294772	1.506435 1.0
1.297399	1.506436 1.0
1.300025	1.506460 1.0
1.302651	1.506483 1.0
1.305278	1.506501 1.0
1.307904	1.506513 1.0
1.310530	1.506520 1.0
1.313157	1.506521 1.0
1.315783	1.506517 1.0
1.318409	1.506507 1.0
1.321036	1.506492 1.0
1.323662	1.506471 1.0
1.326288	1.506445 1.0
1.328914	1.506432 1.0
1.331541	1.506437 1.0
1.334167	1.506447 1.0
1.336793	1.506459 1.0
1.339420	1.506471 1.0
1.342046	1.506482 1.0
1.344672	1.506490 1.0
1.347299	1.506494 1.0
1.349925	1.506495 1.0
1.352551	1.506492 1.0
1.355178	1.506485 1.0
1.357804	1.506473 1.0
1.360430	1.506457 1.0
1.363057	1.506440 1.0
1.365683	1.506439 1.0
1.368309	1.506444 1.0
1.370935	1.506451 1.0
1.373562	1.506458 1.0
1.376188	1.506465 1.0
1.378814	1.506470 1.0
1.381441	1.506472 1.0
1.384067	1.506472 1.0
1.386693	1.506468 1.0
1.389320	1.506462 1.0
1.391946	1.506451 1.0
1.394572	1.506437 1.0
1.397199	1.506424 1.0
1.399825	1.506423 1.0
1.402451	1.506426 1.0
1.405078	1.506432 1.0
1.407704	1.506436 1.0
1.410330	1.506440 1.0
1.412956	1.506443 1.0
1.415583	1.506444 1.0
1.418209	1.506442 1.0
1.420835	1.506438 1.0
1.423462	1.506430 1.0
1.426088	1.506420 1.0
1.428714	1.506406 1.0
1.431341	1.506395 1.0
1.433967	1.506394 1.0
1.436593	1.506396 1.0
1.439220	1.506399 1.0
1.441846	1.506403 1.0
1.444472	1.506406 1.0
1.447099	1.506406 1.0
1.449725	1.506405 1.0
1.452351	1.506403 1.0
1.454977	1.506398 1.0
1.457604	1.506390 1.0
1.460230	1.506378 1.0
1.462856	1.506365 1.0
1.465483	1.506356 1.0
1.468109	1.506355 1.0
1.470735	1.506357 1.0
1.473362	1.506359 1.0
1.475988	1.506360 1.0
1.478614	1.506361 1.0
1.481241	1.506361 1.0
1.483867	1.506359 1.0
1.486493	1.506354 1.0
1.489120	1.506348 1.0
1.491746	1.506339 1.0
1.494372	1.506329 1.0
1.496998	1.506314 1.0
1.499625	1.506308 1.0
1.502251	1.506306 1.0
1.504877	1.506306 1.0
1.507504	1.506308 1.0
1.510130	1.506308 1.0
1.512756	1.506308 1.0
1.515383	1.506306 1.0
1.518009	1.506302 1.0
1.520635	1.506297 1.0
1.523262	1.506290 1.0
1.525888	1.506281 1.0
1.528514	1.506269 1.0
1.531141	1.506255 1.0
1.533767	1.506250 1.0
1.536393	1.506248 1.0
1.539020	1.506248 1.0
1.541646	1.506248 1.0
1.544272	1.506246 1.0
1.546898	1.506244 1.0
1.549525	1.506242 1.0
1.552151	1.506237 1.0
1.554777	1.506232 1.0
1.557404	1.506223 1.0
1.560030	1.506213 1.0
1.562656	1.506201 1.0
1.565283	1.506187 1.0
1.567909	1.506183 1.0
1.570535	1.506181 1.0
1.573162	1.506181 1.0
1.575788	1.506179 1.0
1.578414	1.506176 1.0
1.581041	1.506173 1.0
1.583667	1.506170 1.0
1.586293	1.506165 1.0
1.588919	1.506157 1.0
1.591546	1.506147 1.0
1.594172	1.506136 1.0
1.596798	1.506124 1.0
1.599425	1.506112 1.0
1.602051	1.506109 1.0
1.604677	1.506106 1.0
1.607304	1.506104 1.0
1.609930	1.506101 1.0
1.612556	1.506099 1.0
1.615183	1.506095 1.0
1.617809	1.506091 1.0
1.620435	1.506085 1.0
1.623062	1.506076 1.0
1.625688	1.506065 1.0
1.628314	1.506053 1.0
1.630940	1.506038 1.0
1.633567	1.506027 1.0
1.636193	1.506024 1.0
1.638819	1.506021 1.0
1.641446	1.506020 1.0
1.644072	1.506017 1.0
1.646698	1.506014 1.0
1.649325	1.506010 1.0
1.651951	1.506004 1.0
1.654577	1.505997 1.0
1.657204	1.505988 1.0
1.659830	1.505977 1.0
1.662456	1.505963 1.0
1.665083	1.505948 1.0
1.667709	1.505937 1.0
1.670335	1.505933 1.0
1.672961	1.505929 1.0
1.675588	1.505928 1.0
1.678214	1.505925 1.0
1.680840	1.505923 1.0
1.683467	1.505918 1.0
1.686093	1.505911 1.0
1.688719	1.505902 1.0
1.691346	1.505893 1.0
1.693972	1.505881 1.0
1.696598	1.505866 1.0
1.699225	1.505850 1.0
1.701851	1.505841 1.0
1.704477	1.505837 1.0
1.707104	1.505833 1.0
1.709730	1.505831 1.0
1.712356	1.505828 1.0
1.714982	1.505824 1.0
1.717609	1.505818 1.0
1.720235	1.505810 1.0
1.722861	1.505801 1.0
1.725488	1.505790 1.0
1.728114	1.505779 1.0
1.730740	1.505765 1.0
1.733367	1.505750 1.0
1.735993	1.505741 1.0
1.738619	1.505736 1.0
1.741246	1.505730 1.0
1.743872	1.505726 1.0
1.746498	1.505722 1.0
1.749125	1.505716 1.0
1.751751	1.505711 1.0
1.754377	1.505705 1.0
1.757004	1.505697 1.0
1.759630	1.505687 1.0
1.762256	1.505675 1.0
1.764882	1.505659 1.0
1.767509	1.505645 1.0
1.770135	1.505637 1.0
1.772761	1.505630 1.0
1.775388	1.505623 1.0
1.778014	1.505618 1.0
1.780640	1.505613 1.0
1.783267	1.505607 1.0
1.785893	1.505600 1.0
1.788519	1.505592 1.0
1.791146	1.505583 1.0
1.793772	1.505572 1.0
1.796398	1.505560 1.0
1.799025	1.505546 1.0
1.801651	1.505532 1.0
1.804277	1.505527 1.0
1.806903	1.505521 1.0
1.809530	1.505515 1.0
1.812156	1.505510 1.0
1.814782	1.505503 1.0
1.817409	1.505496 1.0
1.820035	1.505487 1.0
1.822661	1.505476 1.0
1.825288	1.505465 1.0
1.827914	1.505454 1.0
1.830540	1.505440 1.0
1.833167	1.505426 1.0
1.835793	1.505417 1.0
1.838419	1.505412 1.0
1.841046	1.505407 1.0
1.843672	1.505400 1.0
1.846298	1.505396 1.0
1.848924	1.505390 1.0
1.851551	1.505380 1.0
1.854177	1.505371 1.0
1.856803	1.505361 1.0
1.859430	1.505348 1.0
1.862056	1.505336 1.0
1.864682	1.505322 1.0
1.867309	1.505306 1.0
1.869935	1.505297 1.0
1.872561	1.505293 1.0
1.875188	1.505288 1.0
1.877814	1.505283 1.0
1.880440	1.505277 1.0
1.883067	1.505270 1.0
1.885693	1.505261 1.0
1.888319	1.505252 1.0
1.890945	1.505240 1.0
1.893572	1.505228 1.0
1.896198	1.505216 1.0
1.898824	1.505202 1.0
1.901451	1.505186 1.0
1.904077	1.505179 1.0
1.906703	1.505174 1.0
1.909330	1.505169 1.0
1.911956	1.505163 1.0
1.914582	1.505157 1.0
1.917209	1.505149 1.0
1.919835	1.505139 1.0
1.922461	1.505130 1.0
1.925088	1.505119 1.0
1.927714	1.505106 1.0
1.930340	1.505093 1.0
1.932966	1.505077 1.0
1.935593	1.505062 1.0
1.938219	1.505056 1.0
1.940845	1.505052 1.0
1.943472	1.505046 1.0
1.946098	1.505041 1.0
1.948724	1.505037 1.0
1.951351	1.505030 1.0
1.953977	1.505020 1.0
1.956603	1.505012 1.0
1.959230	1.505003 1.0
1.961856	1.504990 1.0
1.964482	1.504973 1.0
1.967109	1.504958 1.0
1.969735	1.504944 1.0
1.972361	1.504937 1.0
1.974987	1.504932 1.0
1.977614	1.504928 1.0
1.980240	1.504922 1.0
1.982866	1.504914 1.0
1.985493	1.504908 1.0
1.988119	1.504901 1.0
1.990745	1.504892 1.0
1.993372	1.504879 1.0
1.995998	1.504865 1.0
1.998624	1.504850 1.0
2.001251	1.504832 1.0
2.003877	1.504818 1.0
2.006503	1.504812 1.0
2.009130	1.504805 1.0
2.011756	1.504798 1.0
2.014382	1.504793 1.0
2.017009	1.504790 1.0
2.019635	1.504784 1.0
2.022261	1.504776 1.0
2.024887	1.504769 1.0
2.027514	1.504759 1.0
2.030140	1.504748 1.0
2.032766	1.504733 1.0
2.035393	1.504715 1.0
2.038019	1.504702 1.0
2.040645	1.504695 1.0
2.043272	1.504686 1.0
2.045898	1.504680 1.0
2.048524	1.504673 1.0
2.051151	1.504669 1.0
2.053777	1.504662 1.0
2.056403	1.504656 1.0
2.059030	1.504648 1.0
2.061656	1.504638 1.0
2.064282	1.504626 1.0
2.066908	1.504612 1.0
2.069535	1.504596 1.0
2.072161	1.504586 1.0
2.074787	1.504580 1.0
2.077414	1.504571 1.0
2.080040	1.504564 1.0
2.082666	1.504558 1.0
2.085293	1.504552 1.0
2.087919	1.504544 1.0
2.090545	1.504536 1.0
2.093172	1.504527 1.0
2.095798	1.504517 1.0
2.098424	1.504506 1.0
2.101051	1.504492 1.0
2.103677	1.504477 1.0
2.106303	1.504471 1.0
2.108929	1.504466 1.0
2.111556	1.504459 1.0
2.114182	1.504452 1.0
2.116808	1.504446 1.0
2.119435	1.504441 1.0
2.122061	1.504433 1.0
2.124687	1.504424 1.0
2.127314	1.504414 1.0
2.129940	1.504402 1.0
2.132566	1.504389 1.0
2.135193	1.504375 1.0
2.137819	1.504361 1.0
2.140445	1.504356 1.0
2.143072	1.504352 1.0
2.145698	1.504346 1.0
2.148324	1.504339 1.0
2.150950	1.504335 1.0
2.153577	1.504330 1.0
2.156203	1.504323 1.0
2.158829	1.504314 1.0
2.161456	1.504303 1.0
2.164082	1.504294 1.0
2.166708	1.504283 1.0
2.169335	1.504268 1.0
2.171961	1.504255 1.0
2.174587	1.504251 1.0
2.177214	1.504247 1.0
2.179840	1.504241 1.0
2.182466	1.504233 1.0
2.185093	1.504224 1.0
2.187719	1.504216 1.0
2.190345	1.504211 1.0
2.192971	1.504207 1.0
2.195598	1.504199 1.0
2.198224	1.504189 1.0
2.200850	1.504176 1.0
2.203477	1.504162 1.0
2.206103	1.504154 1.0
2.208729	1.504150 1.0
2.211356	1.504144 1.0
2.213982	1.504135 1.0
2.216608	1.504129 1.0
2.219235	1.504125 1.0
2.221861	1.504120 1.0
2.224487	1.504113 1.0
2.227114	1.504105 1.0
2.229740	1.504096 1.0
2.232366	1.504085 1.0
2.234992	1.504073 1.0
2.237619	1.504059 1.0
2.240245	1.504053 1.0
2.242871	1.504050 1.0
2.245498	1.504047 1.0
2.248124	1.504040 1.0
2.250750	1.504034 1.0
2.253377	1.504029 1.0
2.256003	1.504024 1.0
2.258629	1.504017 1.0
2.261256	1.504009 1.0
2.263882	1.504000 1.0
2.266508	1.503990 1.0
2.269135	1.503980 1.0
2.271761	1.503968 1.0
2.274387	1.503964 1.0
2.277014	1.503962 1.0
2.279640	1.503957 1.0
2.282266	1.503949 1.0
2.284892	1.503943 1.0
2.287519	1.503937 1.0
2.290145	1.503932 1.0
2.292771	1.503925 1.0
2.295398	1.503917 1.0
2.298024	1.503909 1.0
2.300650	1.503899 1.0
2.303277	1.503889 1.0
2.305903	1.503880 1.0
2.308529	1.503879 1.0
2.311156	1.503877 1.0
2.313782	1.503874 1.0
2.316408	1.503869 1.0
2.319035	1.503864 1.0
2.321661	1.503858 1.0
2.324287	1.503852 1.0
2.326913	1.503844 1.0
2.329540	1.503836 1.0
2.332166	1.503828 1.0
2.334792	1.503818 1.0
2.337419	1.503808 1.0
2.340045	1.503799 1.0
2.342671	1.503798 1.0
2.345298	1.503797 1.0
2.347924	1.503792 1.0
2.350550	1.503789 1.0
2.353177	1.503785 1.0
2.355803	1.503780 1.0
2.358429	1.503776 1.0
2.361056	1.503771 1.0
2.363682	1.503763 1.0
2.366308	1.503755 1.0
2.368934	1.503745 1.0
2.371561	1.503736 1.0
2.374187	1.503731 1.0
2.376813	1.503729 1.0
2.379440	1.503728 1.0
2.382066	1.503725 1.0
2.384692	1.503720 1.0
2.387319	1.503716 1.0
2.389945	1.503713 1.0
2.392571	1.503708 1.0
2.395198	1.503703 1.0
2.397824	1.503696 1.0
2.400450	1.503688 1.0
2.403077	1.503680 1.0
2.405703	1.503670 1.0
2.408329	1.503667 1.0
2.410955	1.503667 1.0
2.413582	1.503665 1.0
2.416208	1.503663 1.0
2.418834	1.503659 1.0
2.421461	1.503655 1.0
2.424087	1.503652 1.0
2.426713	1.503649 1.0
2.429340	1.503644 1.0
2.431966	1.503638 1.0
2.434592	1.503631 1.0
2.437219	1.503622 1.0
2.439845	1.503614 1.0
2.442471	1.503615 1.0
2.445098	1.503616 1.0
2.447724	1.503615 1.0
2.450350	1.503612 1.0
2.452976	1.503606 1.0
2.455603	1.503604 1.0
2.458229	1.503601 1.0
2.460855	1.503598 1.0
2.463482	1.503593 1.0
2.466108	1.503586 1.0
2.468734	1.503578 1.0
2.471361	1.503572 1.0
2.473987	1.503566 1.0
2.476613	1.503568 1.0
2.479240	1.503570 1.0
2.481866	1.503570 1.0
2.484492	1.503567 1.0
2.487119	1.503564 1.0
2.489745	1.503290 1.0
2.492371	1.501493 1.0
2.494997	1.498524 1.0
2.497624	1.494563 1.0
2.500250	1.489742 1.0
2.502876	1.484120 1.0
2.505503	1.477776 1.0
2.508129	1.470696 1.0
2.510755	1.463039 1.0
2.513382	1.454789 1.0
2.516008	1.445993 1.0
2.518634	1.436663 1.0
2.521261	1.426839 1.0
2.523887	1.416550 1.0
2.526513	1.405819 1.0
2.529140	1.394683 1.0
2.531766	1.383162 1.0
2.534392	1.371284 1.0
2.537019	1.359051 1.0
2.539645	1.346510 1.0
2.542271	1.333621 1.0
2.544897	1.320933 1.0
2.547524	1.307296 1.0
2.550150	1.293641 1.0
2.552776	1.279893 1.0
2.555403	1.265993 1.0
2.558029	1.251898 1.0
2.560655	1.237779 1.0
2.563282	1.223405 1.0
2.565908	1.209102 1.0
2.568534	1.194752 1.0
2.571161	1.180354 1.0
2.573787	1.165972 1.0
2.576413	1.151619 1.0
2.579040	1.137442 1.0
2.581666	1.123417 1.0
2.584292	1.109522 1.0
2.586918	1.095957 1.0
2.589545	1.082692 1.0
2.592171	1.069797 1.0
2.594797	1.057400 1.0
2.597424	1.045621 1.0
2.600050	1.034549 1.0
2.602676	1.024375 1.0
2.605303	1.015311 1.0
2.607929	1.007642 1.0
2.610555	1.001737 1.0
2.613182	0.998367 1.0
2.615808	0.998095 1.0
2.618434	0.998099 1.0
