# Synthetic data set 0:
1.902951	7.030044 1.0
1.905953	7.031964 1.0
1.908954	7.033882 1.0
1.911956	7.035793 1.0
1.914957	7.037702 1.0
1.917959	7.039620 1.0
1.920960	7.041534 1.0
1.923962	7.043443 1.0
1.926963	7.045353 1.0
1.929965	7.047273 1.0
1.932966	7.049197 1.0
1.935968	7.051116 1.0
1.938969	7.053032 1.0
1.941971	7.054945 1.0
1.944972	7.056859 1.0
1.947974	7.058773 1.0
1.950975	7.060682 1.0
1.953977	7.062588 1.0
1.956978	7.064497 1.0
1.959980	7.066404 1.0
1.962981	7.068305 1.0
1.965983	7.070206 1.0
1.968984	7.072115 1.0
1.971986	7.074033 1.0
1.974987	7.075948 1.0
1.977989	7.077862 1.0
1.980990	7.079771 1.0
1.983992	7.081681 1.0
1.986993	7.083587 1.0
1.989995	7.085484 1.0
1.992996	7.087381 1.0
1.995998	7.089286 1.0
1.998999	7.091187 1.0
2.002001	7.093083 1.0
2.005003	7.094975 1.0
2.008004	7.096879 1.0
2.011006	7.098787 1.0
2.014007	7.100691 1.0
2.017009	7.102585 1.0
2.020010	7.104478 1.0
2.023012	7.106365 1.0
2.026013	7.108249 1.0
2.029015	7.110131 1.0
2.032016	7.112014 1.0
2.035018	7.113898 1.0
2.038019	7.115785 1.0
2.041021	7.117669 1.0
2.044022	7.119550 1.0
2.047024	7.121438 1.0
2.050025	7.123331 1.0
2.053027	7.125216 1.0
2.056028	7.127096 1.0
2.059030	7.128975 1.0
2.062031	7.130852 1.0
2.065033	7.132724 1.0
2.068034	7.134590 1.0
2.071036	7.136455 1.0
2.074037	7.138323 1.0
2.077039	7.140189 1.0
2.080040	7.142042 1.0
2.083042	7.143901 1.0
2.086043	7.145765 1.0
2.089045	7.147637 1.0
2.092046	7.149506 1.0
2.095048	7.151372 1.0
2.098049	7.153238 1.0
2.101051	7.155096 1.0
2.104052	7.156942 1.0
2.107054	7.158785 1.0
2.110055	7.160624 1.0
2.113057	7.162463 1.0
2.116058	7.164303 1.0
2.119060	7.166135 1.0
2.122061	7.167971 1.0
2.125063	7.169813 1.0
2.128064	7.171661 1.0
2.131066	7.173502 1.0
2.134067	7.175340 1.0
2.137069	7.177179 1.0
2.140070	7.179013 1.0
2.143072	7.180837 1.0
2.146073	7.182655 1.0
2.149075	7.184468 1.0
2.152076	7.186279 1.0
2.155078	7.188092 1.0
2.158079	7.189895 1.0
2.161081	7.191700 1.0
2.164082	7.193518 1.0
2.167084	7.195329 1.0
2.170085	7.197135 1.0
2.173087	7.198936 1.0
2.176088	7.200740 1.0
2.179090	7.202545 1.0
2.182091	7.204335 1.0
2.185093	7.206118 1.0
2.188094	7.207898 1.0
2.191096	7.209673 1.0
2.194097	7.211456 1.0
2.197099	7.213234 1.0
2.200100	7.215010 1.0
2.203102	7.216800 1.0
2.206103	7.218583 1.0
2.209105	7.220352 1.0
2.212106	7.222118 1.0
2.215108	7.223886 1.0
2.218109	7.225645 1.0
2.221111	7.227399 1.0
2.224112	7.229144 1.0
2.227114	7.230892 1.0
2.230115	7.232633 1.0
2.233117	7.234372 1.0
2.236118	7.236112 1.0
2.239120	7.237857 1.0
2.242121	7.239608 1.0
2.245123	7.241355 1.0
2.248124	7.243086 1.0
2.251126	7.244812 1.0
2.254127	7.246538 1.0
2.257129	7.248258 1.0
2.260130	7.249964 1.0
2.263132	7.251660 1.0
2.266133	7.253359 1.0
2.269135	7.255060 1.0
2.272136	7.256755 1.0
2.275138	7.258453 1.0
2.278139	7.260149 1.0
2.281141	7.261849 1.0
2.284142	7.263543 1.0
2.287144	7.265232 1.0
2.290145	7.266919 1.0
2.293147	7.268596 1.0
2.296148	7.270261 1.0
2.299150	7.271924 1.0
2.302151	7.273581 1.0
2.305153	7.275238 1.0
2.308154	7.276889 1.0
2.311156	7.278542 1.0
2.314157	7.280196 1.0
2.317159	7.281849 1.0
2.320160	7.283494 1.0
2.323162	7.285132 1.0
2.326163	7.286768 1.0
2.329165	7.288405 1.0
2.332166	7.290028 1.0
2.335168	7.291644 1.0
2.338169	7.293250 1.0
2.341171	7.294852 1.0
2.344172	7.296453 1.0
2.347174	7.298059 1.0
2.350175	7.299666 1.0
2.353177	7.301270 1.0
2.356178	7.302868 1.0
2.359180	7.304460 1.0
2.362181	7.306038 1.0
2.365183	7.307614 1.0
2.368184	7.309187 1.0
2.371186	7.310753 1.0
2.374187	7.312313 1.0
2.377189	7.313862 1.0
2.380190	7.315404 1.0
2.383192	7.316946 1.0
2.386193	7.318498 1.0
2.389195	7.320053 1.0
2.392196	7.321602 1.0
2.395198	7.323144 1.0
2.398199	7.324675 1.0
2.401201	7.326197 1.0
2.404202	7.327716 1.0
2.407204	7.329221 1.0
2.410205	7.330716 1.0
2.413207	7.332202 1.0
2.416208	7.333680 1.0
2.419210	7.335151 1.0
2.422211	7.336626 1.0
2.425213	7.338111 1.0
2.428214	7.339601 1.0
2.431216	7.341084 1.0
2.434217	7.342557 1.0
2.437219	7.344024 1.0
2.440220	7.345493 1.0
2.443222	7.346956 1.0
2.446223	7.348407 1.0
2.449225	7.349845 1.0
2.452226	7.351279 1.0
2.455228	7.352698 1.0
2.458229	7.354104 1.0
2.461231	7.355511 1.0
2.464232	7.356928 1.0
2.467234	7.358341 1.0
2.470235	7.359744 1.0
2.473237	7.361130 1.0
2.476238	7.362504 1.0
2.479240	7.363891 1.0
2.482241	7.365282 1.0
2.485243	7.366655 1.0
2.488244	7.368010 1.0
2.491246	7.369353 1.0
2.494247	7.370697 1.0
2.497249	7.372046 1.0
2.500250	7.373405 1.0
2.503252	7.374761 1.0
2.506253	7.376107 1.0
2.509255	7.377441 1.0
2.512256	7.378762 1.0
2.515258	7.380072 1.0
2.518259	7.381376 1.0
2.521261	7.382667 1.0
2.524262	7.383951 1.0
2.527264	7.385222 1.0
2.530265	7.386484 1.0
2.533267	7.387744 1.0
2.536268	7.389011 1.0
2.539270	7.390288 1.0
2.542271	7.391564 1.0
2.545273	7.392832 1.0
2.548274	7.394080 1.0
2.551276	7.395310 1.0
2.554277	7.396545 1.0
2.557279	7.397780 1.0
2.560280	7.399005 1.0
2.563282	7.400210 1.0
2.566283	7.401398 1.0
2.569285	7.402587 1.0
2.572286	7.403775 1.0
2.575288	7.404963 1.0
2.578289	7.406144 1.0
2.581291	7.407322 1.0
2.584292	7.408497 1.0
2.587294	7.409655 1.0
2.590295	7.410797 1.0
2.593297	7.411935 1.0
2.596298	7.413072 1.0
2.599300	7.414200 1.0
2.602301	7.415314 1.0
2.605303	7.416412 1.0
2.608304	7.417517 1.0
2.611306	7.418628 1.0
2.614307	7.419741 1.0
2.617309	7.420839 1.0
2.620310	7.421932 1.0
2.623312	7.423017 1.0
2.626313	7.424084 1.0
2.629315	7.425138 1.0
2.632316	7.426182 1.0
2.635318	7.427220 1.0
2.638319	7.428245 1.0
2.641321	7.429258 1.0
2.644322	7.430259 1.0
2.647324	7.431267 1.0
2.650325	7.432283 1.0
2.653327	7.433292 1.0
2.656328	7.434291 1.0
2.659330	7.435287 1.0
2.662331	7.436273 1.0
2.665333	7.437250 1.0
2.668334	7.438217 1.0
2.671336	7.439174 1.0
2.674337	7.440119 1.0
2.677339	7.441056 1.0
2.680340	7.441979 1.0
2.683342	7.442900 1.0
2.686343	7.443824 1.0
2.689345	7.444742 1.0
2.692346	7.445649 1.0
2.695348	7.446545 1.0
2.698349	7.447431 1.0
2.701351	7.448304 1.0
2.704352	7.449166 1.0
2.707354	7.450021 1.0
2.710355	7.450862 1.0
2.713357	7.451696 1.0
2.716358	7.452520 1.0
2.719360	7.453341 1.0
2.722361	7.454163 1.0
2.725363	7.454985 1.0
2.728364	7.455802 1.0
2.731366	7.456611 1.0
2.734367	7.457405 1.0
2.737369	7.458188 1.0
2.740370	7.458960 1.0
2.743372	7.459723 1.0
2.746373	7.460473 1.0
2.749375	7.461212 1.0
2.752376	7.461943 1.0
2.755378	7.462664 1.0
2.758379	7.463386 1.0
2.761381	7.464109 1.0
2.764382	7.464824 1.0
2.767384	7.465535 1.0
2.770385	7.466229 1.0
2.773387	7.466910 1.0
2.776388	7.467579 1.0
2.779390	7.468235 1.0
2.782391	7.468882 1.0
2.785393	7.469033 1.0
2.788394	7.468872 1.0
2.791396	7.468714 1.0
2.794397	7.469068 1.0
2.797399	7.469585 1.0
2.800400	7.470128 1.0
2.803402	7.470673 1.0
2.806403	7.471524 1.0
2.809405	7.472198 1.0
2.812406	7.472951 1.0
2.815408	7.473465 1.0
2.818409	7.473945 1.0
2.821411	7.474415 1.0
2.824412	7.474885 1.0
2.827414	7.475340 1.0
2.830415	7.475788 1.0
2.833417	7.476261 1.0
2.836418	7.476696 1.0
2.839420	7.477170 1.0
2.842421	7.477601 1.0
2.845423	7.478045 1.0
2.848424	7.478494 1.0
2.851426	7.478862 1.0
2.854427	7.479345 1.0
2.857429	7.479700 1.0
2.860430	7.480067 1.0
2.863432	7.480532 1.0
2.866433	7.480792 1.0
2.869435	7.481246 1.0
2.872436	7.481724 1.0
2.875438	7.481931 1.0
2.878439	7.482525 1.0
2.881441	7.482901 1.0
2.884442	7.483019 1.0
2.887444	7.483496 1.0
2.890445	7.483799 1.0
2.893447	7.483993 1.0
2.896448	7.484455 1.0
2.899450	7.484512 1.0
2.902451	7.484906 1.0
2.905453	7.485475 1.0
2.908454	7.485152 1.0
2.911456	7.486173 1.0
2.914457	7.486240 1.0
2.917459	7.485920 1.0
2.920460	7.486681 1.0
2.923462	7.486660 1.0
2.926463	7.486877 1.0
2.929465	7.486814 1.0
2.932466	7.487972 1.0
2.935468	7.488168 1.0
2.938469	7.487221 1.0
2.941471	7.487992 1.0
2.944472	7.487920 1.0
2.947474	7.488154 1.0
2.950475	7.487830 1.0
2.953477	7.489301 1.0
2.956478	7.489474 1.0
2.959480	7.488357 1.0
2.962481	7.488624 1.0
2.965483	7.489935 1.0
2.968484	7.489684 1.0
2.971486	7.488575 1.0
2.974487	7.489374 1.0
2.977489	7.489210 1.0
2.980490	7.489451 1.0
2.983492	7.488822 1.0
2.986493	7.490141 1.0
2.989495	7.489268 1.0
2.992496	7.487407 1.0
